fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1252490,SAU1,2024-10-25,Al-Qadisiyah FC,Damac,2933,Al-Qadisiyah FC,20,2956,Damac,20
1252482,SAU1,2024-10-26,Al-Raed,Al-Fateh,2935,Al-Raed,20,2931,Al-Fateh,20
1252488,SAU1,2024-10-26,Al-Hilal Saudi FC,Al Taawon,2932,Al-Hilal Saudi FC,20,2936,Al Taawon,20
1252483,SAU1,2024-10-26,Al-Fayha,Al-Ettifaq,2944,Al-Fayha,20,2934,Al-Ettifaq,20
1252497,SAU1,2024-10-31,Al Shabab,Al Wehda Club,2940,Al Shabab,20,2937,Al Wehda Club,20
1252494,SAU1,2024-10-31,Al Akhdoud,Al Orubah,2977,Al Akhdoud,20,2961,Al Orubah,20
1252493,SAU1,2024-10-31,Al-Ittihad FC,Al-Ahli Jeddah,2938,Al-Ittihad FC,20,2929,Al-Ahli Jeddah,20
1252499,SAU1,2024-11-01,Damac,Al Riyadh,2956,Damac,20,10511,Al Riyadh,19
1252495,SAU1,2024-11-01,Al-Nassr,Al-Hilal Saudi FC,2939,Al-Nassr,20,2932,Al-Hilal Saudi FC,20
1252491,SAU1,2024-11-01,Al Khaleej Saihat,Al-Raed,2928,Al Khaleej Saihat,20,2935,Al-Raed,20
1252496,SAU1,2024-11-02,Al-Fateh,Al-Fayha,2931,Al-Fateh,20,2944,Al-Fayha,20
1252498,SAU1,2024-11-02,Al-Ettifaq,Al-Qadisiyah FC,2934,Al-Ettifaq,20,2933,Al-Qadisiyah FC,20
1252492,SAU1,2024-11-02,Al Taawon,Al Kholood,2936,Al Taawon,20,10509,Al Kholood,19
1252502,SAU1,2024-11-07,Al Orubah,Al-Ittihad FC,2961,Al Orubah,20,2938,Al-Ittihad FC,20
1252500,SAU1,2024-11-07,Al-Qadisiyah FC,Al-Fayha,2933,Al-Qadisiyah FC,20,2944,Al-Fayha,20
1252505,SAU1,2024-11-07,Al Kholood,Al Shabab,10509,Al Kholood,20,2940,Al Shabab,20
1252504,SAU1,2024-11-08,Al-Hilal Saudi FC,Al-Ettifaq,2932,Al-Hilal Saudi FC,20,2934,Al-Ettifaq,20
1252506,SAU1,2024-11-08,Al-Ahli Jeddah,Al-Raed,2929,Al-Ahli Jeddah,20,2935,Al-Raed,20
1252508,SAU1,2024-11-08,Al Riyadh,Al-Nassr,10511,Al Riyadh,20,2939,Al-Nassr,20
1252507,SAU1,2024-11-09,Al Taawon,Al Akhdoud,2936,Al Taawon,20,2977,Al Akhdoud,20
1252503,SAU1,2024-11-09,Al Wehda Club,Damac,2937,Al Wehda Club,20,2956,Damac,20
1252501,SAU1,2024-11-09,Al-Fateh,Al Khaleej Saihat,2931,Al-Fateh,20,2928,Al Khaleej Saihat,20
1252509,SAU1,2024-11-22,Al-Nassr,Al-Qadisiyah FC,2939,Al-Nassr,20,2933,Al-Qadisiyah FC,20
1252514,SAU1,2024-11-22,Al Akhdoud,Al Shabab,2977,Al Akhdoud,20,2940,Al Shabab,20
1252510,SAU1,2024-11-22,Al-Fayha,Al-Ahli Jeddah,2944,Al-Fayha,20,2929,Al-Ahli Jeddah,20
1252512,SAU1,2024-11-23,Al-Raed,Al Orubah,2935,Al-Raed,20,2961,Al Orubah,20
1252513,SAU1,2024-11-23,Al Wehda Club,Al Taawon,2937,Al Wehda Club,20,2936,Al Taawon,20
1252511,SAU1,2024-11-23,Al Khaleej Saihat,Al-Hilal Saudi FC,2928,Al Khaleej Saihat,20,2932,Al-Hilal Saudi FC,20
1252517,SAU1,2024-11-24,Al Riyadh,Al-Ettifaq,10511,Al Riyadh,20,2934,Al-Ettifaq,20
1252515,SAU1,2024-11-24,Al-Ittihad FC,Al-Fateh,2938,Al-Ittihad FC,20,2931,Al-Fateh,20
1252516,SAU1,2024-11-24,Damac,Al Kholood,2956,Damac,20,10509,Al Kholood,20
1252520,SAU1,2024-11-28,Al Akhdoud,Al Kholood,2977,Al Akhdoud,20,10509,Al Kholood,19
1252525,SAU1,2024-11-28,Al-Fateh,Al Riyadh,2931,Al-Fateh,20,10511,Al Riyadh,20
1252526,SAU1,2024-11-28,Al-Fayha,Al Orubah,2944,Al-Fayha,20,2961,Al Orubah,20
1252518,SAU1,2024-11-29,Al-Qadisiyah FC,Al Khaleej Saihat,2933,Al-Qadisiyah FC,20,2928,Al Khaleej Saihat,20
1252522,SAU1,2024-11-29,Al-Nassr,Damac,2939,Al-Nassr,20,2956,Damac,20
1252521,SAU1,2024-11-29,Al-Ahli Jeddah,Al Wehda Club,2929,Al-Ahli Jeddah,20,2937,Al Wehda Club,19
1252523,SAU1,2024-11-30,Al Shabab,Al-Hilal Saudi FC,2940,Al Shabab,20,2932,Al-Hilal Saudi FC,20
1252519,SAU1,2024-11-30,Al-Ettifaq,Al-Ittihad FC,2934,Al-Ettifaq,20,2938,Al-Ittihad FC,20
1252524,SAU1,2024-11-30,Al-Raed,Al Taawon,2935,Al-Raed,20,2936,Al Taawon,20
1252535,SAU1,2024-12-05,Al Shabab,Al-Fateh,2940,Al Shabab,20,2931,Al-Fateh,19
1252530,SAU1,2024-12-05,Al Wehda Club,Al Akhdoud,2937,Al Wehda Club,20,2977,Al Akhdoud,20
