fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1213234,2024-09-26,1727376300,J. Boterberg,Jan Breydelstadion,Brugge,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 5,741,Cercle Brugge,631,Gent,2.0,1.0,0.0,0.0,2.0,1.0,5.0,4.0,14.0,5.0,12.0,2.0,12.0,6.0,2.0,45.0,2.0,,1.0,293.0,161.0,55.0,2.0,2.0,6.0,2.0,5.0,1.0,16.0,5.0,1.0,55.0,3.0,,3.0,366.0,229.0,63.0
1213271,2024-09-27,1727462700,N. Verboomen,Stade du Pays de Charleroi,Charleroi,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,736,Charleroi,569,Club Brugge KV,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,14.0,5.0,12.0,2.0,10.0,4.0,3.0,49.0,3.0,,3.0,473.0,396.0,84.0,4.0,6.0,18.0,8.0,11.0,7.0,5.0,6.0,2.0,51.0,1.0,1.0,4.0,483.0,414.0,86.0
1213266,2024-09-28,1727532000,J. Vergoote,Cegeka Arena,Genk,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,742,Genk,266,KV Mechelen,2.0,1.0,0.0,0.0,2.0,1.0,5.0,4.0,11.0,2.0,8.0,3.0,7.0,6.0,,54.0,2.0,,5.0,504.0,414.0,82.0,6.0,4.0,18.0,8.0,10.0,8.0,10.0,6.0,,46.0,3.0,,3.0,424.0,342.0,81.0
1213269,2024-09-28,1727540100,B. Van Driessche,Stade Maurice Dufrasne,Luik,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,733,Standard Liege,261,KVC Westerlo,1.0,2.0,0.0,1.0,1.0,2.0,3.0,8.0,16.0,5.0,11.0,5.0,9.0,11.0,2.0,63.0,1.0,,2.0,467.0,368.0,79.0,4.0,3.0,9.0,2.0,8.0,1.0,16.0,2.0,,37.0,7.0,,2.0,284.0,188.0,66.0
1213272,2024-09-28,1727549100,K. Van Damme,DENDER Football Complex,Denderleeuw,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,6215,Dender,554,Anderlecht,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,16.0,7.0,11.0,5.0,11.0,5.0,1.0,39.0,3.0,,4.0,379.0,296.0,78.0,5.0,6.0,14.0,3.0,10.0,4.0,12.0,6.0,5.0,61.0,2.0,,3.0,592.0,507.0,86.0
1213265,2024-09-29,1727618400,B. Put,Stade Joseph Mariën,Brussels,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,1393,Union St. Gilloise,734,Kortrijk,3.0,0.0,1.0,0.0,3.0,0.0,5.0,7.0,17.0,5.0,11.0,6.0,10.0,6.0,2.0,52.0,2.0,,1.0,424.0,347.0,82.0,2.0,2.0,4.0,,2.0,2.0,10.0,3.0,,48.0,3.0,,1.0,384.0,294.0,77.0
1213270,2024-09-29,1727630100,W. Smet,Jan Breydelstadion,Brugge,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,741,Cercle Brugge,735,St. Truiden,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,13.0,6.0,11.0,2.0,4.0,9.0,3.0,40.0,1.0,,,325.0,186.0,57.0,1.0,5.0,9.0,3.0,5.0,4.0,11.0,7.0,1.0,60.0,3.0,,1.0,492.0,343.0,70.0
1213267,2024-09-29,1727627400,L. Visser,Planet Group Arena,Gent,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,631,Gent,260,OH Leuven,3.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,10.0,1.0,7.0,3.0,9.0,4.0,,44.0,1.0,,3.0,385.0,311.0,81.0,3.0,7.0,12.0,2.0,5.0,7.0,10.0,7.0,2.0,56.0,2.0,,2.0,491.0,413.0,84.0
1213268,2024-09-29,1727609400,L. D'hondt,Bosuilstadion,Deurne,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 9,740,Antwerp,263,Beerschot Wilrijk,4.0,0.0,1.0,0.0,4.0,0.0,6.0,6.0,16.0,4.0,10.0,6.0,11.0,10.0,2.0,64.0,1.0,,1.0,460.0,395.0,86.0,1.0,2.0,4.0,1.0,2.0,2.0,12.0,2.0,,36.0,2.0,,2.0,265.0,214.0,81.0
1213279,2024-10-04,1728067500,K. Van Damme,Het Kuipje,Westerlo,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 10,261,KVC Westerlo,263,Beerschot Wilrijk,2.0,2.0,0.0,1.0,2.0,2.0,9.0,9.0,25.0,7.0,15.0,10.0,10.0,13.0,2.0,69.0,1.0,,1.0,537.0,437.0,81.0,3.0,3.0,7.0,1.0,3.0,4.0,11.0,4.0,,31.0,3.0,,7.0,249.0,153.0,61.0
1213280,2024-10-05,1728153900,M. Allaerts,DENDER Football Complex,Denderleeuw,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 10,6215,Dender,736,Charleroi,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,3.0,5.0,2.0,8.0,,,30.0,2.0,,9.0,293.0,208.0,71.0,9.0,7.0,21.0,5.0,8.0,13.0,10.0,7.0,2.0,70.0,2.0,,2.0,650.0,552.0,85.0
1213276,2024-10-05,1728144900,S. Bourdeaud'hui,Guldensporenstadion,Kortrijk,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 10,734,Kortrijk,742,Genk,2.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,8.0,,8.0,,8.0,3.0,2.0,25.0,3.0,,5.0,227.0,160.0,70.0,7.0,7.0,20.0,6.0,18.0,2.0,11.0,10.0,1.0,75.0,1.0,,1.0,706.0,635.0,90.0
1213277,2024-10-05,1728136800,W. De Cremer,AFAS Stadion,Malines,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 10,266,KV Mechelen,260,OH Leuven,5.0,0.0,2.0,0.0,5.0,0.0,6.0,7.0,15.0,2.0,11.0,4.0,9.0,4.0,2.0,65.0,1.0,,3.0,599.0,537.0,90.0,3.0,3.0,8.0,2.0,5.0,3.0,13.0,6.0,1.0,35.0,2.0,1.0,2.0,314.0,248.0,79.0
1213274,2024-10-06,1728214200,L. D'hondt,Lotto Park,Brussel,Match Finished,FT,144,Jupiler Pro League,2024,Regular Season - 10,554,Anderlecht,733,Standard Liege,3.0,0.0,2.0,0.0,3.0,0.0,7.0,2.0,10.0,1.0,4.0,6.0,9.0,4.0,3.0,55.0,2.0,,4.0,485.0,410.0,85.0,4.0,8.0,18.0,6.0,12.0,6.0,11.0,7.0,3.0,45.0,1.0,,4.0,386.0,311.0,81.0
