fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1252456,2024-09-27,1727450400,B. Dankert,Al Awal Park at King Saud University,Riyadh,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2939,Al-Nassr,2937,Al Wehda Club,2,0,1,0,2,0,7.0,7.0,19.0,5.0,15.0,4.0,10,6.0,3.0,66.0,3.0,,2.0,578,514,89.0,2.0,2.0,4,,3.0,1.0,11,3.0,,34.0,2.0,1.0,5.0,303,221,73.0
1252462,2024-09-27,1727460000,Majed Alshamrani,King Abdullah Sports City,Jeddah,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2938,Al-Ittihad FC,2928,Al Khaleej Saihat,4,1,0,1,4,1,7.0,5.0,15.0,3.0,12.0,3.0,9,5.0,4.0,65.0,2.0,,5.0,602,550,91.0,6.0,2.0,10,2.0,4.0,6.0,5,2.0,,35.0,,,3.0,332,280,84.0
1252457,2024-09-27,1727460000,Khalid Al Turais,Prince Mohamed bin Fahd Stadium,Dammam,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2933,Al-Qadisiyah FC,2929,Al-Ahli Jeddah,1,0,1,0,1,0,5.0,1.0,8.0,2.0,8.0,,13,3.0,2.0,42.0,2.0,,3.0,339,247,73.0,3.0,8.0,20,9.0,12.0,8.0,11,8.0,3.0,58.0,1.0,,4.0,448,357,80.0
1252455,2024-09-28,1727536200,Abdullah Dhafer Al Shehri,Al Fateh Club Stadium,Al-Hofuf,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2931,Al-Fateh,2977,Al Akhdoud,2,4,2,1,2,4,6.0,5.0,14.0,3.0,8.0,6.0,12,2.0,,55.0,1.0,1.0,7.0,445,374,84.0,11.0,6.0,20,3.0,11.0,9.0,12,6.0,2.0,45.0,2.0,1.0,4.0,361,283,78.0
1252458,2024-09-28,1727538300,Mohammed Al Hoaish,Al-Jouf University Stadium,Sakakah,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2961,Al Orubah,2956,Damac,1,0,1,0,1,0,2.0,3.0,7.0,2.0,6.0,1.0,15,2.0,2.0,39.0,5.0,,3.0,301,221,73.0,3.0,9.0,12,,8.0,4.0,12,3.0,3.0,61.0,,,1.0,476,398,84.0
1252460,2024-09-28,1727546400,A. Sidiropoulos,King Abdullah Sport City Stadium,Buraidah,Match Finished,FT,307,Pro League,2024,Regular Season - 5,10509,Al Kholood,2932,Al-Hilal Saudi FC,2,4,0,3,2,4,3.0,2.0,7.0,2.0,5.0,2.0,18,4.0,2.0,35.0,2.0,,,286,209,73.0,4.0,4.0,13,5.0,8.0,5.0,12,6.0,2.0,65.0,2.0,,,530,462,87.0
1252463,2024-09-29,1727623500,Ahmad Al Rumaikhani,Al Majma'ah Sports City Stadium,Al Majma'ah,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2944,Al-Fayha,10511,Al Riyadh,2,0,2,0,2,0,8.0,4.0,14.0,2.0,11.0,3.0,12,5.0,4.0,47.0,2.0,,2.0,392,326,83.0,2.0,9.0,14,3.0,9.0,5.0,11,4.0,,53.0,2.0,,6.0,422,361,86.0
1252459,2024-09-29,1727632800,Faisal Alblwi,Al Taawoun Club Stadium,Buraidah,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2936,Al Taawon,2934,Al-Ettifaq,1,1,1,0,1,1,6.0,6.0,12.0,,9.0,3.0,11,5.0,,40.0,3.0,1.0,5.0,340,285,84.0,5.0,8.0,16,3.0,11.0,5.0,6,10.0,,60.0,3.0,,4.0,479,436,91.0
1252461,2024-09-29,1727632800,Abdulsamad Bakri,Al-Shabab Club Stadium,Riyadh,Match Finished,FT,307,Pro League,2024,Regular Season - 5,2940,Al Shabab,2935,Al-Raed,2,1,1,1,2,1,9.0,5.0,24.0,10.0,14.0,10.0,15,9.0,2.0,64.0,4.0,,,580,535,92.0,1.0,2.0,3,,2.0,1.0,4,3.0,3.0,36.0,3.0,1.0,7.0,319,247,77.0
1252469,2024-10-03,1727967600,Raed Al Zahrani,Al Ettifaq Club Stadium,Dammam,Match Finished,FT,307,Pro League,2024,Regular Season - 6,2934,Al-Ettifaq,2935,Al-Raed,0,1,0,1,0,1,4.0,11.0,18.0,3.0,11.0,7.0,12,6.0,,69.0,1.0,,1.0,568,504,89.0,2.0,7.0,12,3.0,6.0,6.0,11,1.0,1.0,31.0,2.0,,4.0,262,202,77.0
1252466,2024-10-03,1727978400,Mohammed Al-Ismail,Prince Hathloul Bin Abdul Aziz Sport City Stadium,Najran,Match Finished,FT,307,Pro League,2024,Regular Season - 6,2977,Al Akhdoud,2938,Al-Ittihad FC,1,2,0,0,1,2,6.0,4.0,12.0,2.0,10.0,2.0,8,7.0,6.0,39.0,3.0,,1.0,333,273,82.0,3.0,1.0,5,1.0,4.0,1.0,10,4.0,2.0,61.0,3.0,,5.0,557,474,85.0
1252467,2024-10-03,1727978400,Mohammed Al-Daqqash,King Abdulaziz Sports City Stadium,Mecca,Match Finished,FT,307,Pro League,2024,Regular Season - 6,2937,Al Wehda Club,2944,Al-Fayha,2,2,1,0,2,2,3.0,1.0,7.0,3.0,5.0,2.0,8,,2.0,36.0,3.0,,4.0,322,265,82.0,6.0,6.0,15,3.0,9.0,6.0,11,7.0,4.0,64.0,3.0,,,555,505,91.0
1252472,2024-10-04,1728054000,Sami Al Jires,Prince Mohamed bin Fahd Stadium,Dammam,Match Finished,FT,307,Pro League,2024,Regular Season - 6,2928,Al Khaleej Saihat,10509,Al Kholood,1,0,0,0,1,0,4.0,8.0,16.0,4.0,10.0,6.0,12,9.0,1.0,62.0,1.0,,2.0,516,447,87.0,2.0,6.0,12,4.0,5.0,7.0,13,4.0,1.0,38.0,2.0,,3.0,328,248,76.0
