fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1213802,2024-10-06,1728240300,J. Brisard,Allianz Riviera,Nice,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,84,Nice,85,Paris Saint Germain,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,8.0,3.0,4.0,4.0,7.0,5.0,2.0,29.0,1.0,,7.0,284.0,230.0,81.0,9.0,5.0,19.0,5.0,11.0,8.0,9.0,15.0,1.0,71.0,2.0,,2.0,701.0,642.0,92.0
1213801,2024-10-06,1728219600,M. Bollengier,Groupama Stadium,Décines-Charpieu,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,80,Lyon,83,Nantes,2.0,0.0,1.0,0.0,2.0,0.0,6.0,7.0,17.0,4.0,14.0,3.0,10.0,6.0,1.0,62.0,1.0,,6.0,622.0,550.0,88.0,6.0,3.0,11.0,2.0,9.0,2.0,5.0,9.0,1.0,38.0,2.0,,5.0,368.0,292.0,79.0
1213805,2024-10-06,1728226800,B. Millot,Stade Francis-Le Blé,Brest,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,106,Stade Brestois 29,111,Le Havre,2.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,8.0,3.0,6.0,2.0,19.0,1.0,2.0,54.0,4.0,1.0,,435.0,343.0,79.0,1.0,9.0,14.0,4.0,9.0,5.0,11.0,9.0,2.0,46.0,,1.0,1.0,350.0,258.0,74.0
1213809,2024-10-06,1728226800,B. Bastien,Stade Auguste-Delaune,Reims,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,93,Reims,82,Montpellier,4.0,2.0,2.0,1.0,4.0,2.0,5.0,8.0,18.0,5.0,13.0,5.0,15.0,4.0,3.0,48.0,3.0,,1.0,413.0,354.0,86.0,3.0,4.0,10.0,3.0,3.0,7.0,13.0,4.0,,52.0,5.0,,1.0,441.0,378.0,86.0
1213815,2024-10-18,1729277100,E. Wattellier,Stade Louis-II,Monaco,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,91,Monaco,79,Lille,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,14.0,3.0,11.0,3.0,13.0,6.0,2.0,51.0,1.0,1.0,1.0,458.0,385.0,84.0,1.0,2.0,3.0,,2.0,1.0,14.0,1.0,1.0,49.0,5.0,,4.0,445.0,360.0,81.0
1213816,2024-10-19,1729357200,R. Lissorgue,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,1063,Saint Etienne,116,Lens,0.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,15.0,7.0,8.0,7.0,12.0,2.0,1.0,37.0,1.0,,3.0,335.0,250.0,75.0,5.0,7.0,13.0,1.0,5.0,8.0,16.0,7.0,3.0,63.0,2.0,,1.0,568.0,499.0,88.0
1213818,2024-10-19,1729364400,J. Stinat,Parc des Princes,Paris,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,85,Paris Saint Germain,95,Strasbourg,4.0,2.0,1.0,0.0,4.0,2.0,10.0,5.0,18.0,3.0,16.0,2.0,10.0,5.0,2.0,56.0,2.0,,5.0,560.0,493.0,88.0,8.0,1.0,16.0,7.0,10.0,6.0,12.0,5.0,1.0,44.0,2.0,,6.0,445.0,378.0,85.0
1213817,2024-10-19,1729350000,B. Dechepy,Stade Francis-Le Blé,Brest,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,106,Stade Brestois 29,94,Rennes,1.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,12.0,3.0,6.0,6.0,18.0,2.0,2.0,56.0,2.0,,3.0,461.0,356.0,77.0,4.0,2.0,6.0,,5.0,1.0,15.0,4.0,2.0,44.0,2.0,,1.0,361.0,292.0,81.0
1213811,2024-10-20,1729436400,W. Delajod,Stadium de Toulouse,Toulouse,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,96,Toulouse,77,Angers,1.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,18.0,5.0,12.0,6.0,11.0,8.0,,66.0,2.0,,3.0,535.0,447.0,84.0,4.0,2.0,8.0,2.0,6.0,2.0,9.0,2.0,1.0,34.0,4.0,,4.0,278.0,195.0,70.0
1213814,2024-10-20,1729449900,C. Turpin,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,82,Montpellier,81,Marseille,0.0,5.0,0.0,3.0,0.0,5.0,5.0,3.0,13.0,5.0,8.0,5.0,11.0,3.0,6.0,35.0,1.0,1.0,5.0,293.0,238.0,81.0,10.0,9.0,21.0,2.0,15.0,6.0,18.0,2.0,2.0,65.0,3.0,,5.0,562.0,513.0,91.0
1213812,2024-10-20,1729429200,A. Kherradji,Stade Océane,Le Havre,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,111,Le Havre,80,Lyon,0.0,4.0,0.0,1.0,0.0,4.0,1.0,3.0,7.0,3.0,3.0,4.0,17.0,4.0,3.0,38.0,3.0,,4.0,303.0,241.0,80.0,8.0,4.0,16.0,4.0,9.0,7.0,11.0,6.0,1.0,62.0,4.0,,1.0,508.0,436.0,86.0
1213813,2024-10-20,1729436400,G. Angoula,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,61,Ligue 1,2024,Regular Season - 8,83,Nantes,84,Nice,1.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0,11.0,1.0,5.0,6.0,10.0,4.0,,42.0,2.0,,6.0,390.0,319.0,82.0,7.0,5.0,13.0,1.0,9.0,4.0,11.0,8.0,2.0,58.0,1.0,,6.0,535.0,466.0,87.0
